batch_number,status,title,template_type,volume,kdi,tier,cluster_capture_potential,proposed_article_title,page_purpose,category
1,published,caquis fruit,ingredient_hub,27100.0,15.0,Tier 1,27100.0,Caquis Fruit Recipe,seo_target,
1,published,Madras Indien,ingredient_hub,27100.0,26.0,Tier 1,27100.0,Madra Indien Recipe,seo_target,
1,published,biscotti,ingredient_hub,27100.0,26.0,Tier 1,27100.0,Biscotti Recipe,seo_target,
1,published,Yuzu Fruit,ingredient_hub,27100.0,26.0,Tier 1,27100.0,Yuzu Fruit Recipe,seo_target,
1,published,how to make cold brew tea,howto_technique,27100.0,28.0,Tier 1,27100.0,Cold Brew Tea Recipe,seo_target,
1,published,cacao cacao,ingredient_hub,27100.0,27.0,Tier 1,27100.0,Cacao Cacao Recipe,seo_target,
1,published,sole fish,ingredient_hub,27100.0,28.0,Tier 1,27100.0,Sole Fish Recipe,seo_target,
1,published,sweet red wine,recipe_or_dish,27100.0,11.0,Tier 1,27100.0,Sweet Red Wine Recipe,seo_target,
1,published,cane's sauce recipe,recipe_or_dish,27100.0,29.0,Tier 1,27100.0,cane's sauce recipe,seo_target,allrecipes_mobile_find
1,published,butter cookies,ingredient_hub,27100.0,28.0,Tier 1,27100.0,butter cookies,seo_target,allrecipes_mobile_find
1,published,Pistachio Butter,ingredient_hub,27100.0,21.0,Tier 1,27100.0,Pistachio Butter Recipe,seo_target,
1,published,bamboo shoots,ingredient_hub,27100.0,21.0,Tier 1,27100.0,Bamboo Shoot Recipe,seo_target,
1,published,french's fried onions,recipe_or_dish,27100.0,27.0,Tier 1,27100.0,French Fried Onion Recipe,seo_target,
1,published,capocollo,ingredient_hub,27100.0,29.0,Tier 1,27100.0,Capocollo Recipe,seo_target,
1,published,chocolate powder chocolate powder,recipe_or_dish,27100.0,22.0,Tier 1,27100.0,Chocolate Powder Chocolate Powder Recipe,seo_target,
1,published,baking sheet nonstick,recipe_or_dish,27100.0,24.0,Tier 1,27100.0,baking sheet nonstick,seo_target,keyword_gap_find
1,published,liquid smoke,ingredient_hub,27100.0,19.0,Tier 1,27100.0,"Liquid Smoke: Uses, Substitutes & Recipes",seo_target,cuisine_specialty
1,published,what is a latte,definition,27100.0,24.0,Tier 1,27100.0,What Is Latte? (And How to Use It),seo_target,
1,published,white tea shot,recipe_or_dish,27100.0,24.0,Tier 1,27100.0,White Tea Shot Recipe,seo_target,
1,published,hue bun bo,recipe_or_dish,27100.0,19.0,Tier 1,27100.0,Hue Bun Bo Recipe,seo_target,
1,published,throat coat tea,recipe_or_dish,27100.0,25.0,Tier 1,27100.0,Throat Coat Tea Recipe,seo_target,
1,published,indian spices and,recipe_or_dish,27100.0,27.0,Tier 1,27100.0,Indian Spice Recipe,seo_target,
1,published,kaiser roll,ingredient_hub,27100.0,21.0,Tier 1,27100.0,Kaiser Roll Recipe,seo_target,
1,published,Kani Salad,ingredient_hub,27100.0,29.0,Tier 1,27100.0,Kani Salad Recipe,seo_target,
1,published,fig newton,ingredient_hub,27100.0,28.0,Tier 1,27100.0,Fig Newton Recipe,seo_target,
1,published,gluten free snacks,recipe_or_dish,27100.0,16.0,Tier 1,27100.0,Gluten Free Snack Recipe,seo_target,
1,published,rock fish,ingredient_hub,27100.0,27.0,Tier 1,27100.0,Rock Fish Recipe,seo_target,
1,published,garam masala garam,recipe_or_dish,27100.0,25.0,Tier 1,27100.0,garam masala garam,seo_target,allrecipes_mobile_find
1,published,egg noodles egg noodles,recipe_or_dish,27100.0,28.0,Tier 1,27100.0,egg noodles egg noodles,seo_target,allrecipes_mobile_find
1,published,white beans,ingredient_hub,27100.0,28.0,Tier 1,27100.0,White Beans Recipe,seo_target,
1,published,white pepper vs black pepper,comparison,27100.0,23.0,Tier 1,27100.0,White Pepper vs. Black Pepper: What's the Difference?,seo_target,
1,published,vodka cocktails,ingredient_hub,27100.0,21.0,Tier 1,27100.0,Vodka Cocktail Recipe,seo_target,
1,published,margarita mix,ingredient_hub,27100.0,25.0,Tier 1,27100.0,Margarita Mix Recipe,seo_target,
1,published,nutella ice cream,recipe_or_dish,27100.0,15.0,Tier 1,27100.0,Nutella Ice Cream Recipe,seo_target,
1,not_started,Winston Soup,ingredient_hub,27100.0,22.0,Tier 1,27100.0,Winston Soup Recipe,seo_target,
1,published,Aquavit,ingredient_hub,27100.0,28.0,Tier 1,27100.0,Aquavit Recipe,seo_target,
1,published,dairy free ice cream,recipe_or_dish,27100.0,29.0,Tier 1,27100.0,Dairy Free Ice Cream Recipe,seo_target,
1,published,gazpacho,ingredient_hub,27100.0,26.0,Tier 1,27100.0,Gazpacho Recipe,seo_target,
1,published,kombu,ingredient_hub,27100.0,26.0,Tier 1,27100.0,Kombu Recipe,seo_target,
1,published,Cachaca,ingredient_hub,27100.0,22.0,Tier 1,27100.0,Cachaca Recipe,seo_target,
1,published,Adobada,ingredient_hub,27100.0,21.0,Tier 1,27100.0,Adobada Recipe,seo_target,
1,published,shiso,ingredient_hub,27100.0,29.0,Tier 1,27100.0,Shiso Recipe,seo_target,
1,published,rompope,ingredient_hub,27100.0,25.0,Tier 1,27100.0,Rompope Recipe,seo_target,
1,published,sweet treats,ingredient_hub,27100.0,22.0,Tier 1,27100.0,Sweet Treat Recipe,seo_target,
1,published,adobo sauce,ingredient_hub,27100.0,21.0,Tier 1,27100.0,Adobo Sauce Recipe,seo_target,
1,published,indian street food,recipe_or_dish,27100.0,29.0,Tier 1,27100.0,Indian Street Food Recipe,seo_target,
1,published,head cheese,ingredient_hub,27100.0,26.0,Tier 1,27100.0,Head Cheese Recipe,seo_target,
1,published,chile de arbol,recipe_or_dish,27100.0,20.0,Tier 1,27100.0,Chile De Arbol Recipe,seo_target,
1,published,paccheri,ingredient_hub,27100.0,22.0,Tier 1,27100.0,Paccheri Recipe,seo_target,
1,published,pine kernels and pine nuts,recipe_or_dish,27100.0,19.0,Tier 1,27100.0,pine kernels and pine nuts,seo_target,allrecipes_mobile_find
1,published,gluten free pizza,recipe_or_dish,27100.0,26.0,Tier 1,27100.0,Gluten Free Pizza Recipe,seo_target,
1,published,amuse bouche,ingredient_hub,27100.0,29.0,Tier 1,27100.0,Amuse Bouche Recipe,seo_target,
1,published,chicken madras,ingredient_hub,27100.0,26.0,Tier 1,27100.0,Chicken Madra Recipe,seo_target,
1,published,sushi burrito,ingredient_hub,27100.0,27.0,Tier 1,27100.0,Sushi Burrito Recipe,seo_target,
1,published,ground pork recipes,recipe_or_dish,27100.0,24.0,Tier 1,27100.0,Ground Pork Recipe,seo_target,
1,published,dirty shirley,ingredient_hub,27100.0,27.0,Tier 1,27100.0,Dirty Shirley Recipe,seo_target,
1,published,comfort food,ingredient_hub,27100.0,20.0,Tier 1,27100.0,comfort food,seo_target,keyword_gap_find
1,published,sea bass,ingredient_hub,27100.0,13.0,Tier 1,27100.0,Sea Bass Recipe,seo_target,
1,published,grape juice,ingredient_hub,27100.0,29.0,Tier 1,27100.0,Grape Juice Recipe,seo_target,
1,published,al pastor recipe,recipe_or_dish,27100.0,25.0,Tier 1,27100.0,Al Pastor Recipe,seo_target,
1,published,whiting fish,ingredient_hub,27100.0,25.0,Tier 1,27100.0,Whiting Fish Recipe,seo_target,
1,published,continental breakfast,ingredient_hub,27100.0,26.0,Tier 1,27100.0,Continental Breakfast Recipe,seo_target,
1,published,homemade pancake mix,recipe_or_dish,27100.0,29.0,Tier 1,27100.0,Pancake Mix Recipe,seo_target,
1,published,blueberry recall,ingredient_hub,27100.0,25.0,Tier 1,27100.0,blueberry recall,seo_target,brand_news_reactive
1,published,beef carpaccio,ingredient_hub,27100.0,25.0,Tier 1,27100.0,Beef Carpaccio Recipe,seo_target,
1,published,shoyu ramen,ingredient_hub,27100.0,25.0,Tier 1,27100.0,Shoyu Ramen Recipe,seo_target,
1,published,cast iron skillet for searing steak,recipe_or_dish,27100.0,27.0,Tier 1,27100.0,Cast Iron Skillet Searing Steak Recipe,seo_target,
1,not_started,bang bang shrimp,recipe_or_dish,27100.0,24.0,Tier 1,27100.0,Bang Bang Shrimp Recipe,seo_target,
1,published,how to cut a watermelon,howto_technique,27100.0,25.0,Tier 1,27100.0,Cut Watermelon Recipe,seo_target,
1,published,Ikura,ingredient_hub,27100.0,28.0,Tier 1,27100.0,Ikura Recipe,seo_target,
1,published,chicago style hot dog,recipe_or_dish,27100.0,24.0,Tier 1,27100.0,Chicago Style Hot Dog Recipe,seo_target,
1,published,cacao,ingredient_hub,27100.0,25.0,Tier 1,27100.0,Cacao Recipe,seo_target,
1,published,chili seasoning recipe,recipe_or_dish,27100.0,29.0,Tier 1,27100.0,Chili Seasoning Recipe,seo_target,
1,published,Polish Food,ingredient_hub,27100.0,21.0,Tier 1,27100.0,Polish Recipes: Our Best Collection,seo_target,
1,published,yellow rice,ingredient_hub,27100.0,20.0,Tier 1,27100.0,Yellow Rice Recipe,seo_target,
1,not_started,Loaf with a Chocolate Swirl,recipe_or_dish,27100.0,17.0,Tier 1,27100.0,Loaf Chocolate Swirl Recipe,seo_target,
1,published,shrimp tempura roll,recipe_or_dish,27100.0,27.0,Tier 1,27100.0,Shrimp Tempura Roll Recipe,seo_target,
1,published,black russian,ingredient_hub,27100.0,26.0,Tier 1,27100.0,Black Russian Recipe,seo_target,
1,published,prawns,ingredient_hub,27100.0,25.0,Tier 1,27100.0,Prawn Recipe,seo_target,
1,published,gazpachada,ingredient_hub,27100.0,26.0,Tier 1,27100.0,Gazpachada Recipe,seo_target,
1,published,Skyr,ingredient_hub,27100.0,22.0,Tier 1,27100.0,Skyr Recipe,seo_target,
1,published,lactation cookies,ingredient_hub,27100.0,22.0,Tier 1,27100.0,Lactation Cookies Recipe,seo_target,
1,published,gulab jamun,ingredient_hub,27100.0,25.0,Tier 1,27100.0,Gulab Jamun Recipe,seo_target,
1,published,cowboy candy,ingredient_hub,27100.0,27.0,Tier 1,27100.0,Cowboy Candy Recipe,seo_target,
1,published,roast chicken recipe,recipe_or_dish,27100.0,29.0,Tier 1,27100.0,Roast Chicken Recipe,seo_target,
1,published,peach schnapps,ingredient_hub,27100.0,21.0,Tier 1,27100.0,Peach Schnapp Recipe,seo_target,
1,published,superman ice cream,recipe_or_dish,27100.0,25.0,Tier 1,27100.0,Superman Ice Cream Recipe,seo_target,
1,published,arrachera,ingredient_hub,27100.0,26.0,Tier 1,27100.0,Arrachera Recipe,seo_target,
1,published,firecracker pop oreos,recipe_or_dish,27100.0,28.0,Tier 1,27100.0,Firecracker Pop Oreos Recipe,seo_target,
1,not_started,someng,ingredient_hub,27100.0,26.0,Tier 1,27100.0,Someng Recipe,seo_target,
1,published,peanut sauce recipe,recipe_or_dish,27100.0,28.0,Tier 1,27100.0,Peanut Sauce Recipe,seo_target,
1,published,kringle,ingredient_hub,27100.0,28.0,Tier 1,27100.0,Kringle Recipe,seo_target,
1,published,summer sausage,ingredient_hub,27100.0,29.0,Tier 1,27100.0,Summer Sausage Recipe,seo_target,
1,published,steak fries,ingredient_hub,27100.0,26.0,Tier 1,27100.0,Steak Fries Recipe,seo_target,
1,published,salsa mild,ingredient_hub,27100.0,23.0,Tier 1,27100.0,Salsa Mild Recipe,seo_target,
1,published,190 c to f,recipe_or_dish,27100.0,28.0,Tier 1,27100.0,190 C F Recipe,seo_target,
1,published,Bavette Steak,ingredient_hub,27100.0,20.0,Tier 1,27100.0,Bavette Steak Recipe,seo_target,
1,published,internal temperature of a pork,recipe_or_dish,27100.0,29.0,Tier 1,27100.0,Internal Temperature Pork Recipe,seo_target,
1,published,liqueurs triple sec,recipe_or_dish,27100.0,17.0,Tier 1,27100.0,Liqueur Triple Sec Recipe,seo_target,
1,published,white pepper,ingredient_hub,27100.0,23.0,Tier 1,27100.0,White Pepper Recipe,seo_target,
1,published,diet coke vs coke zero,comparison,27100.0,27.0,Tier 1,27100.0,Diet Coke vs. Coke Zero: What's the Difference?,seo_target,
1,published,castelvetrano olives,ingredient_hub,27100.0,20.0,Tier 1,27100.0,"Castelvetrano Olives: Uses, Substitutes & Recipes",seo_target,cuisine_specialty
1,published,turkey sausage,ingredient_hub,27100.0,28.0,Tier 1,27100.0,Turkey Sausage Recipe,seo_target,
1,published,yellowfin tuna,ingredient_hub,27100.0,28.0,Tier 1,27100.0,Yellowfin Tuna Recipe,seo_target,
1,published,hazelnut,ingredient_hub,27100.0,28.0,Tier 1,27100.0,Hazelnut Recipe,seo_target,
1,published,lychee martini,ingredient_hub,27100.0,26.0,Tier 1,27100.0,Lychee Martini Recipe,seo_target,
1,published,rice crackers,ingredient_hub,27100.0,29.0,Tier 1,27100.0,Rice Crackers Recipe,seo_target,
1,published,panda express orange chicken,recipe_or_dish,27100.0,29.0,Tier 1,27100.0,Panda Express Orange Chicken Recipe,seo_target,
1,published,olive garden new menu rules,recipe_or_dish,27100.0,26.0,Tier 1,27100.0,olive garden new menu rules,seo_target,brand_news_reactive
1,published,steak recipes 2026,recipe_or_dish,22200.0,26.0,Tier 1,22200.0,steak recipes 2026,seo_target,keyword_gap_find
1,published,flank steak recipes,recipe_or_dish,22200.0,26.0,Tier 1,22200.0,Flank Steak Recipe,seo_target,
1,published,bulgur wheat,ingredient_hub,22200.0,28.0,Tier 1,22200.0,Bulgur Wheat Recipe,seo_target,
1,published,fried fish crispy,recipe_or_dish,22200.0,24.0,Tier 1,22200.0,Fried Fish Crispy Recipe,seo_target,
1,published,lemon pepper chicken,recipe_or_dish,22200.0,29.0,Tier 1,22200.0,Lemon Pepper Chicken Recipe,seo_target,
1,published,limoncello spritz,ingredient_hub,22200.0,23.0,Tier 1,22200.0,Limoncello Spritz Recipe,seo_target,
1,published,bottarga,ingredient_hub,22200.0,22.0,Tier 1,22200.0,Bottarga Recipe,seo_target,
1,published,skinny margarita recipe,recipe_or_dish,22200.0,23.0,Tier 1,22200.0,Skinny Margarita Recipe,seo_target,
1,published,jamon iberico,ingredient_hub,22200.0,25.0,Tier 1,22200.0,Jamon Iberico Recipe,seo_target,
1,published,latte vs cappuccino,comparison,22200.0,29.0,Tier 1,22200.0,latte vs cappuccino,seo_target,allrecipes_mobile_find
1,published,sisig,ingredient_hub,22200.0,18.0,Tier 1,22200.0,Sisig Recipe,seo_target,
1,published,canned sardines,ingredient_hub,22200.0,25.0,Tier 1,22200.0,Canned Sardines Recipe,seo_target,
1,published,chicken stock vs broth,comparison,22200.0,25.0,Tier 1,22200.0,Chicken Stock vs. Broth: What's the Difference?,seo_target,
1,published,pigeon peas,ingredient_hub,22200.0,23.0,Tier 1,22200.0,Pigeon Pea Recipe,seo_target,
1,published,pepper jack cheese,recipe_or_dish,22200.0,10.0,Tier 1,22200.0,Pepper Jack Cheese Recipe,seo_target,
1,published,rasmalai,ingredient_hub,22200.0,26.0,Tier 1,22200.0,Rasmalai Recipe,seo_target,
1,published,taylor ham,ingredient_hub,22200.0,28.0,Tier 1,22200.0,taylor ham,seo_target,allrecipes_mobile_find
1,published,lemon drop drink recipe,recipe_or_dish,22200.0,26.0,Tier 1,22200.0,Lemon Drop Drink Recipe,seo_target,
1,published,tuna tartare,ingredient_hub,22200.0,19.0,Tier 1,22200.0,Tuna Tartare Recipe,seo_target,
1,published,lobster roll recipe,recipe_or_dish,22200.0,29.0,Tier 1,22200.0,Lobster Roll Recipe,seo_target,
1,published,persian cucumber,ingredient_hub,22200.0,16.0,Tier 1,22200.0,Persian Cucumber Recipe,seo_target,
1,published,fish for fried,recipe_or_dish,22200.0,24.0,Tier 1,22200.0,fish for fried,seo_target,allrecipes_mobile_find
1,published,can you freeze cheese,recipe_or_dish,22200.0,21.0,Tier 1,22200.0,Freeze Cheese Recipe,seo_target,
1,published,shirley temple recipe,recipe_or_dish,22200.0,27.0,Tier 1,22200.0,Shirley Temple Recipe,seo_target,
1,published,best pizza,ingredient_hub,22200.0,17.0,Tier 1,22200.0,Pizza Recipe,seo_target,
1,published,ranch water recipe,recipe_or_dish,22200.0,28.0,Tier 1,22200.0,Ranch Water Recipe,seo_target,
1,published,nacho cheese,ingredient_hub,22200.0,24.0,Tier 1,22200.0,Nacho Cheese Recipe,seo_target,
1,published,recipe for brinjal,recipe_or_dish,22200.0,26.0,Tier 1,22200.0,Brinjal Recipe,seo_target,
1,published,hainanese chicken,ingredient_hub,22200.0,25.0,Tier 1,22200.0,Hainanese Chicken Recipe,seo_target,
1,published,virgin and extra virgin olive oil,recipe_or_dish,22200.0,20.0,Tier 1,22200.0,virgin and extra virgin olive oil,seo_target,allrecipes_mobile_find
1,published,bresaola,ingredient_hub,22200.0,13.0,Tier 1,22200.0,Bresaola Recipe,seo_target,
1,published,steak seasoning,ingredient_hub,22200.0,25.0,Tier 1,22200.0,Steak Seasoning Recipe,seo_target,
1,published,queso blanco,ingredient_hub,22200.0,17.0,Tier 1,22200.0,Queso Blanco Recipe,seo_target,
1,published,calabaza,ingredient_hub,22200.0,27.0,Tier 1,22200.0,Calabaza Recipe,seo_target,
1,published,all purpose seasoning,recipe_or_dish,22200.0,25.0,Tier 1,22200.0,All Purpose Seasoning Recipe,seo_target,
1,published,Sourdough Focaccia Recipe,recipe_or_dish,22200.0,22.0,Tier 1,22200.0,Sourdough Focaccia Recipe,seo_target,
1,published,tocino,ingredient_hub,22200.0,21.0,Tier 1,22200.0,Tocino Recipe,seo_target,
1,published,twinkie,ingredient_hub,22200.0,27.0,Tier 1,22200.0,Twinkie Recipe,seo_target,
1,published,Snow Crab Legs,recipe_or_dish,22200.0,24.0,Tier 1,22200.0,Snow Crab Leg Recipe,seo_target,
1,published,sub sandwich,ingredient_hub,22200.0,27.0,Tier 1,22200.0,Sub Sandwich Recipe,seo_target,
1,published,Chili Con Carne,recipe_or_dish,22200.0,20.0,Tier 1,22200.0,Chili Con Carne Recipe,seo_target,
1,published,cockduck,ingredient_hub,22200.0,26.0,Tier 1,22200.0,Cockduck Recipe,seo_target,
1,published,crawfish effoute,ingredient_hub,22200.0,22.0,Tier 1,22200.0,Crawfish Effoute Recipe,seo_target,
1,published,how to make a latte at home,howto_technique,22200.0,12.0,Tier 1,22200.0,Latte at Home Recipe,seo_target,
1,published,thanksgiving side dishes,recipe_or_dish,22200.0,22.0,Tier 1,22200.0,Thanksgiving Side Dishe Recipe,seo_target,
1,published,stracciatella cheese,ingredient_hub,22200.0,27.0,Tier 1,22200.0,Stracciatella Cheese Recipe,seo_target,
1,published,muddy buddy recipe,recipe_or_dish,22200.0,24.0,Tier 1,22200.0,Muddy Buddy Recipe,seo_target,
1,published,christmas candy,ingredient_hub,22200.0,25.0,Tier 1,22200.0,Christma Candy Recipe,seo_target,
1,published,chicken karaage,ingredient_hub,22200.0,29.0,Tier 1,22200.0,Chicken Karaage Recipe,seo_target,
1,not_started,healthiest fast food,recipe_or_dish,22200.0,28.0,Tier 1,22200.0,Healthiest Fast Food Recipe,seo_target,
1,published,flour all purpose,recipe_or_dish,22200.0,18.0,Tier 1,22200.0,Flour All Purpose Recipe,seo_target,
1,published,inari sushi,ingredient_hub,22200.0,27.0,Tier 1,22200.0,Inari Sushi Recipe,seo_target,
1,published,midori sour,ingredient_hub,22200.0,21.0,Tier 1,22200.0,Midori Sour Recipe,seo_target,
1,published,orange roughy,ingredient_hub,22200.0,25.0,Tier 1,22200.0,Orange Roughy Recipe,seo_target,
1,published,smothered chicken,ingredient_hub,22200.0,29.0,Tier 1,22200.0,Smothered Chicken Recipe,seo_target,
1,published,dry martini,ingredient_hub,22200.0,26.0,Tier 1,22200.0,Dry Martini Recipe,seo_target,
1,published,au jus recipe,recipe_or_dish,22200.0,25.0,Tier 1,22200.0,Au Jus Recipe,seo_target,
1,published,boudin sausage,ingredient_hub,22200.0,29.0,Tier 1,22200.0,Boudin Sausage Recipe,seo_target,
1,published,milano cookies,ingredient_hub,22200.0,17.0,Tier 1,22200.0,Milano Cookies Recipe,seo_target,
1,published,bacon thick cut,recipe_or_dish,22200.0,15.0,Tier 1,22200.0,Bacon Thick Cut Recipe,seo_target,
1,published,john daly drink,recipe_or_dish,22200.0,27.0,Tier 1,22200.0,John Daly Drink Recipe,seo_target,
1,published,voodoo chips,ingredient_hub,22200.0,14.0,Tier 1,22200.0,Voodoo Chips Recipe,seo_target,
1,not_started,321 ribs,recipe_or_dish,22200.0,29.0,Tier 1,22200.0,321 Ribs Recipe,seo_target,
1,not_started,Grinder Sandwich,ingredient_hub,22200.0,14.0,Tier 1,22200.0,Grinder Sandwich Recipe,seo_target,
1,not_started,cornish hen recipe,recipe_or_dish,22200.0,26.0,Tier 1,22200.0,Cornish Hen Recipe,seo_target,
1,not_started,grape salad recipe,recipe_or_dish,22200.0,29.0,Tier 1,22200.0,Grape Salad Recipe,seo_target,
1,not_started,fortified wine,ingredient_hub,22200.0,18.0,Tier 1,22200.0,Fortified Wine Recipe,seo_target,
1,not_started,skirt steak recipes,recipe_or_dish,22200.0,29.0,Tier 1,22200.0,Skirt Steak Recipe,seo_target,
1,not_started,military diet,ingredient_hub,22200.0,25.0,Tier 1,22200.0,Military Diet Recipe,seo_target,
1,not_started,dunkin donuts bucket,recipe_or_dish,22200.0,29.0,Tier 1,22200.0,dunkin donuts bucket,seo_target,brand_news_reactive
1,not_started,lamb chop,ingredient_hub,22200.0,29.0,Tier 1,22200.0,Lamb Chop Recipe,seo_target,
1,not_started,asiago cheese,ingredient_hub,22200.0,27.0,Tier 1,22200.0,Asiago Cheese Recipe,seo_target,
1,not_started,menma,ingredient_hub,22200.0,29.0,Tier 1,22200.0,Menma Recipe,seo_target,
1,not_started,smoked paprika,ingredient_hub,22200.0,26.0,Tier 1,22200.0,Smoked Paprika Recipe,seo_target,
1,published,how to brine a turkey,howto_technique,22200.0,27.0,Tier 1,22200.0,Brine Turkey Recipe,seo_target,
